node_id,lat,lon,etiqueta,rol,enlace,ncu,gw,esclavo
TCU_SUNNER_ID_001,42.321755,-5.600665,TK001,TCU,radio,1,1,1
TCU_SUNNER_ID_002,42.321757,-5.60058,TK002,TCU,radio,1,1,2
TCU_SUNNER_ID_003,42.321759,-5.600495,TK003,TCU,radio,1,1,3
TCU_SUNNER_ID_004,42.321761,-5.60041,TK004,TCU,radio,1,1,4
TCU_SUNNER_ID_005,42.321763,-5.600325,TK005,TCU,radio,1,1,5
TCU_SUNNER_ID_006,42.321765,-5.60024,TK006,TCU,radio,1,1,6
TCU_SUNNER_ID_007,42.321767,-5.600155,TK007,TCU,radio,1,1,7
TCU_SUNNER_ID_008,42.321769,-5.60007,TK008,TCU,radio,1,1,8
TCU_SUNNER_ID_009,42.321208,-5.600011,TK009,TCU,radio,1,1,9
TCU_SUNNER_ID_010,42.32177,-5.599986,TK010,TCU,radio,1,1,10
TCU_SUNNER_ID_011,42.32121,-5.599926,TK011,TCU,radio,1,1,11
TCU_SUNNER_ID_012,42.321772,-5.599901,TK012,TCU,radio,1,1,12
TCU_SUNNER_ID_013,42.321212,-5.599841,TK013,TCU,radio,1,1,13
TCU_SUNNER_ID_014,42.321774,-5.599816,TK014,TCU,radio,1,1,14
TCU_SUNNER_ID_015,42.321214,-5.599756,TK015,TCU,radio,1,1,15
TCU_SUNNER_ID_016,42.321776,-5.599731,TK016,TCU,radio,1,1,16
TCU_SUNNER_ID_017,42.321216,-5.599672,TK017,TCU,radio,1,1,17
TCU_SUNNER_ID_018,42.321778,-5.599646,TK018,TCU,radio,1,1,18
TCU_SUNNER_ID_019,42.321218,-5.599587,TK019,TCU,radio,1,1,19
TCU_SUNNER_ID_020,42.322342,-5.599584,TK020,TCU,radio,1,1,20
TCU_SUNNER_ID_021,42.32178,-5.599561,TK021,TCU,radio,1,1,21
TCU_SUNNER_ID_022,42.321219,-5.599502,TK022,TCU,radio,1,1,22
TCU_SUNNER_ID_023,42.322344,-5.5995,TK023,TCU,radio,1,1,23
TCU_SUNNER_ID_024,42.321782,-5.599476,TK024,TCU,radio,1,1,24
TCU_SUNNER_ID_025,42.321221,-5.599417,TK025,TCU,radio,1,1,25
TCU_SUNNER_ID_026,42.322345,-5.599415,TK026,TCU,radio,1,1,26
TCU_SUNNER_ID_027,42.321784,-5.599392,TK027,TCU,radio,1,1,27
TCU_SUNNER_ID_028,42.321223,-5.599332,TK028,TCU,radio,1,1,28
